ts,sensor_id,count,avg
2022-05-01 15:00:00.0,9119,21,25.09047619047619
2022-05-01 15:00:00.0,7882,23,17.078260869565216
2022-05-01 15:00:00.0,9985,23,21.534782608695654
2022-05-01 15:00:00.0,7830,21,18.539047619047626
2022-05-01 15:00:00.0,7389,17,16.58823529411765
2022-05-01 15:00:00.0,8227,20,16.059999999999995
2022-05-01 15:00:00.0,6454,23,31.134782608695648
2022-05-01 16:00:00.0,8227,21,16.061904761904763
2022-05-01 16:00:00.0,8362,19,15.726315789473684
2022-05-01 16:00:00.0,7882,24,15.700000000000005
2022-05-01 16:00:00.0,7830,22,17.013636363636365
2022-05-01 16:00:00.0,9119,20,23.455000000000002
2022-05-01 16:00:00.0,9985,23,20.978260869565215
2022-05-01 16:00:00.0,7389,21,15.185714285714285
2022-05-01 16:00:00.0,5571,23,15.504347826086958
2022-05-01 16:00:00.0,6454,23,26.786956521739125
2022-05-01 16:00:00.0,9313,24,21.074999999999992
2022-05-01 17:00:00.0,9313,23,21.065217391304355
2022-05-01 17:00:00.0,5571,23,15.082608695652173
2022-05-01 17:00:00.0,9119,15,20.87333333333333
2022-05-01 17:00:00.0,9985,23,20.330434782608698
2022-05-01 17:00:00.0,6454,23,18.456521739130437
2022-05-01 17:00:00.0,7389,20,14.289999999999997
2022-05-01 17:00:00.0,7882,24,15.204166666666667
2022-05-01 17:00:00.0,8362,22,14.849999999999994
2022-05-01 17:00:00.0,7830,20,16.2965
2022-05-01 17:00:00.0,8227,20,15.130000000000004
2022-05-01 18:00:00.0,8227,15,13.813333333333336
2022-05-01 18:00:00.0,7882,21,14.128571428571428
2022-05-01 18:00:00.0,6454,22,16.150000000000002
2022-05-01 18:00:00.0,9985,22,19.45909090909091
2022-05-01 18:00:00.0,7389,17,13.047058823529415
2022-05-01 18:00:00.0,8362,19,13.336842105263155
2022-05-01 18:00:00.0,5571,22,14.140909090909092
2022-05-01 18:00:00.0,9313,23,20.739130434782613
2022-05-01 18:00:00.0,9119,18,19.56666666666667
2022-05-01 18:00:00.0,7830,16,15.349999999999998
2022-05-01 19:00:00.0,7389,16,12.368749999999999
2022-05-01 19:00:00.0,9119,15,18.173333333333332
2022-05-01 19:00:00.0,8227,16,12.74375
2022-05-01 19:00:00.0,9313,22,20.31363636363636
2022-05-01 19:00:00.0,5571,21,13.5
2022-05-01 19:00:00.0,9985,22,18.563636363636363
2022-05-01 19:00:00.0,7882,22,12.9
2022-05-01 19:00:00.0,6454,22,15.481818181818182
2022-05-01 19:00:00.0,8362,14,11.935714285714283
2022-05-01 19:00:00.0,7830,10,14.287
2022-05-01 20:00:00.0,9985,22,17.763636363636365
2022-05-01 20:00:00.0,6454,23,14.48695652173913
2022-05-01 20:00:00.0,5571,24,12.954166666666671
2022-05-01 20:00:00.0,8227,16,12.36875
2022-05-01 20:00:00.0,7882,24,12.362499999999999
2022-05-01 20:00:00.0,7830,19,12.935789473684212
2022-05-01 20:00:00.0,9313,22,19.80454545454546
2022-05-01 20:00:00.0,9119,15,17.206666666666663
2022-05-01 20:00:00.0,8362,16,11.0625
2022-05-01 20:00:00.0,7389,19,12.052631578947365
